2020-03-20 20:31:52,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,70
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,183
2020-03-20 20:31:52,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,150
2020-03-20 20:31:55,08 -00 -27 -DC -13 -0C ,192.168.0.7,FF -FF -FF -FF -FF -FF ,192.168.0.255,92
2020-03-20 20:31:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,FF -FF -FF -FF -FF -FF ,192.168.0.255,92
2020-03-20 20:31:57,08 -00 -27 -DC -13 -0C ,192.168.0.7,FF -FF -FF -FF -FF -FF ,192.168.0.255,92
2020-03-20 20:32:09,60 -30 -D4 -64 -0A -78 ,192.168.0.5,01 -00 -5E -7F -FF -FA ,239.255.255.250,217
2020-03-20 20:35:53,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,75
2020-03-20 20:35:53,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,72
2020-03-20 20:35:55,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,75
2020-03-20 20:35:55,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,72
2020-03-20 20:35:55,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,133
2020-03-20 20:35:56,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,128
2020-03-20 20:35:56,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,128
2020-03-20 20:35:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,72
2020-03-20 20:35:56,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,128
2020-03-20 20:35:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,73
2020-03-20 20:35:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,73
2020-03-20 20:35:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,73
2020-03-20 20:35:56,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,75
2020-03-20 20:35:56,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,129
2020-03-20 20:35:57,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,145
2020-03-20 20:35:57,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,145
2020-03-20 20:35:57,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,08 -00 -27 -DC -13 -0C ,192.168.0.7,131
2020-03-20 20:35:57,08 -00 -27 -DC -13 -0C ,192.168.0.7,3C -E5 -A6 -01 -69 -42 ,192.168.1.1,73
